obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
7460,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,10,45,3,rocks,1
7461,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,12.5,60,7,rocks,1
7462,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,15,6,5,rocks,1
7463,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,17.5,59,6,rocks,1
7464,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,20,57,9,rocks,1
7465,1/29/2021,2021,1,29,12:56,13:44,LC,O,21,LCO21,33,ep,22.3,39,3,rocks,1
7466,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,2.5,50,9,rocks,1
7467,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,5,44,1,rocks,1
7468,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,7.5,38,2,rocks,1
7469,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,10,29,5,rocks,1
7470,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,12.5,66,4,rocks,1
7471,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,15,55,4,rocks,1
7472,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,17.5,51,8,rocks,1
7473,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,20,33,6,rocks,1
7474,1/29/2021,2021,1,29,13:30,13:56,LC,O,21,LCO21,5,ep,21.7,25,3,rocks,1
7475,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ns,2.5,57,6,rocks,1
7476,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ns,5,63,15,rocks,1
7477,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ns,7.5,55,7,rocks,1
7478,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,10,46,6,rocks,1
7479,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,12.5,39,4,rocks,1
7480,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,15,27,2,rocks,1
7481,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,17.5,41,4,rocks,1
7482,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,20,53,8,rocks,1
7483,1/29/2021,2021,1,29,13:50,14:09,LC,O,21,LCO21,6,ep,22.4,35,2,rocks,1
7484,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,2.5,90,7,rocks,1
7485,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,5,48,9,rocks,1
7486,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,7.5,67,3,rocks,1
7487,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,10,43,11,rocks,1
7488,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,12.5,63,5,rocks,1
7489,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,15,79,8,rocks,1
7490,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,17.5,30,4,rocks,1
7491,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,20,37,2,rocks,1
7492,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,22.5,59,6,rocks,1
7493,1/29/2021,2021,1,29,14:05,14:41,LC,O,21,LCO21,34,ep,22.6,1,0,rocks,1
7494,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,2.5,19,0,rocks,1
7495,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,5,22,2,rocks,1
7496,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,7.5,9,3,rocks,1
7497,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,10,21,4,rocks,1
7498,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,12.5,30,9,rocks,1
7499,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,15,31,3,rocks,1
7500,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,17.5,35,8,rocks,1
7501,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,20,29,6,rocks,1
7502,1/29/2021,2021,1,29,14:53,15:10,LC,O,21,LCO21,26,ep,22.24,2,0,rocks,1
7503,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,2.5,21,5,rocks,1
7504,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,5,37,7,rocks,1
7505,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,7.5,25,2,rocks,1
7506,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,10,12,1,rocks,1
7507,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,12.5,19,3,rocks,1
7508,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,15,11,3,rocks,1
7509,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,17.5,37,8,rocks,1
7510,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,20,51,2,rocks,1
7511,1/29/2021,2021,1,29,15:09,15:25,LC,O,21,LCO21,27,ep,22.2,15,1,rocks,1
7512,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,2.5,31,3,rocks,1
7513,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,5,24,2,rocks,1
7514,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,7.5,41,9,rocks,1
7515,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,10,61,4,rocks,1
7516,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ns,12.5,65,9,rocks,1
7517,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ns,15,26,10,rocks,1
7518,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ns,17.5,24,1,rocks,1
7519,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,20,53,3,rocks,1
7520,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,22.5,136,14,rocks,1
7521,1/29/2021,2021,1,29,15:20,15:35,LC,O,21,LCO21,30,ep,23,18,3,rocks,1
7522,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ns,2.5,38,5,rocks,1
7523,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ns,5,3,1,rocks,1
7524,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ns,7.5,39,4,rocks,1
7525,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ns,10,8,39,rocks,1
7526,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,12.5,57,4,rocks,1
7527,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,15,44,12,rocks,1
7528,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,17.5,46,3,rocks,1
7529,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,20,43,5,rocks,1
7530,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,22.5,39,4,rocks,1
7531,1/29/2021,2021,1,29,15:31,15:47,LC,O,21,LCO21,28,ep,22.8,3,0,rocks,1
7532,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,2.5,43,8,rocks,1
7533,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,5,17,1,rocks,1
7534,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,7.5,13,5,rocks,1
7535,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,10,12,6,rocks,1
7536,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,12.5,22,7,rocks,1
7537,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,15,48,4,rocks,1
7538,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,ns,17.5,27,2,rocks,1
7539,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,am,20,19,6,rocks,1
7540,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,am,22.5,68,5,rocks,1
7541,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,am,25,70,11,rocks,1
7542,1/30/2021,2021,1,30,13:32,13:45,LC,O,11B,LCO11B,6,am,26.5,18,4,rocks,1
7543,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,2.5,8,2,rocks,1
7544,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,5,21,6,rocks,1
7545,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,7.5,37,6,rocks,1
7546,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,10,30,7,rocks,1
7547,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,12.5,14,1,rocks,1
7548,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,15,41,4,rocks,1
7549,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,17.5,8,5,rocks,1
7550,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,20,12,2,rocks,1
7551,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,22.5,5,0,rocks,1
7552,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,25,29,6,rocks,1
7553,1/30/2021,2021,1,30,13:02,13:38,LC,O,11B,LCO11B,5,am,27.4,31,4,rocks,1
7554,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,2.5,25,5,rocks,1
7555,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,5,8,2,rocks,1
7556,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,7.5,14,7,rocks,1
7557,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,10,20,1,rocks,1
7558,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,12.5,6,3,rocks,1
7559,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,15,11,0,rocks,1
7560,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,17.5,30,8,rocks,1
7561,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,20,29,8,rocks,1
7562,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,22.5,17,2,rocks,1
7563,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,25,20,2,rocks,1
7564,1/30/2021,2021,1,30,13:04,13:30,LC,O,11B,LCO11B,4,ns,27.2,7,0,rocks,1
7565,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,2.5,12,1,rocks,1
7566,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,5,32,2,rocks,1
7567,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,7.5,11,2,rocks,1
7568,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,10,43,17,rocks,1
7569,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,12.5,28,4,rocks,1
7570,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,15,78,3,rocks,1
7571,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,17.5,42,12,rocks,1
7572,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,20,18,1,rocks,1
7573,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,22.5,20,5,rocks,1
7574,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,25,28,2,rocks,1
7575,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,ns,25.2,11,2,rocks,1
7576,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,2.5,10,0,rocks,2
7577,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,5,31,3,rocks,2
7578,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,7.5,14,2,rocks,2
7579,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,10,49,13,rocks,2
7580,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,12.5,34,3,rocks,2
7581,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,15,89,5,rocks,2
7582,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,17.5,43,12,rocks,2
7583,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,20,18,1,rocks,2
7584,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,22.5,23,4,rocks,2
7585,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,25,32,3,rocks,2
7586,1/30/2021,2021,1,30,13:50,14:22,LC,O,11B,LCO11B,7,am,25.2,13,2,rocks,2
7587,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,2.5,45,4,rocks,1
7588,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,5,27,2,rocks,1
7589,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,7.5,38,6,rocks,1
7590,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,10,60,2,rocks,1
7591,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,12.5,9,2,rocks,1
7592,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,15,15,1,rocks,1
7593,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,17.5,30,2,rocks,1
7594,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,20,32,3,rocks,1
7595,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,22.5,11,3,rocks,1
7596,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,25,16,6,rocks,1
7597,1/30/2021,2021,1,30,14:49,15:16,LC,O,11B,LCO11B,8,ns,27.3,11,1,rocks,1
7598,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,2.5,25,6,rocks,1
7599,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,5,28,9,rocks,1
7600,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,7.5,48,10,rocks,1
7601,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,10,53,6,rocks,1
7602,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,12.5,25,7,rocks,1
7603,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,15,17,8,rocks,1
7604,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,17.5,19,1,rocks,1
7605,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,20,30,6,rocks,1
7606,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,22.5,20,2,rocks,1
7607,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,25,14,2,rocks,1
7608,1/30/2021,2021,1,30,14:50,15:09,LC,O,11B,LCO11B,11,am,27.5,34,1,rocks,1
7609,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,2.5,26,3,rocks,1
7610,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,5,48,10,rocks,1
7611,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,7.5,43,5,rocks,1
7612,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,10,19,6,rocks,1
7613,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,12.5,16,3,rocks,1
7614,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,15,3,3,rocks,1
7615,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,17.5,18,1,rocks,1
7616,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,20,3,1,rocks,1
7617,2/10/2021,2021,2,10,12:38,12:56,LC,O,20,LCO20,21,ns,22.4,14,0,rocks,1
7618,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,2.5,17,3,rocks,1
7619,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,5,30,7,rocks,1
7620,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,7.5,20,9,rocks,1
7621,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,10,11,1,rocks,1
7622,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,12.5,5,4,rocks,1
7623,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,15,22,6,rocks,1
7624,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,17.5,3,2,rocks,1
7625,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,20,10,3,rocks,1
7626,2/10/2021,2021,2,10,12:56,13:14,LC,O,20,LCO20,18,ns,22,3,1,rocks,1
7627,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,2.5,39,3,rocks,1
7628,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,5,42,3,rocks,1
7629,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,7.5,17,3,rocks,1
7630,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,10,11,5,rocks,1
7631,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,12.5,22,4,rocks,1
7632,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,15,14,2,rocks,1
7633,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,17.5,14,1,rocks,1
7634,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,20,22,6,rocks,1
7635,2/10/2021,2021,2,10,13:09,13:28,LC,O,20,LCO20,20,ns,21.9,10,3,rocks,1
7636,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,2.5,90,6,control,1
7637,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,5,145,15,control,1
7638,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,7.5,166,19,control,1
7639,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,10,150,17,control,1
7640,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,12.5,158,16,control,1
7641,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ns,15,119,17,control,1
7642,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,17.5,71,20,control,1
7643,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,20,107,26,control,1
7644,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,22.5,90,11,control,1
7645,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,25,111,7,control,1
7646,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,27.5,119,13,control,1
7647,2/11/2021,2021,2,11,12:10,12:36,BT,I,3,BTI3,1,ec,28.4,20,2,control,1
7648,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ns,2.5,92,5,control,1
7649,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ns,5,141,20,control,1
7650,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ns,7.5,140,25,control,1
7651,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ec,10,143,37,control,1
7652,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ec,12.5,103,26,control,1
7653,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ec,15,123,17,control,1
7654,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ec,17.5,112,7,control,1
7655,2/11/2021,2021,2,11,13:05,13:23,LT,I,13,LTI13,1,ec,17.8,4,0,control,1
7656,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,2.5,60,5,control,1
7657,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,5,206,28,control,1
7658,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,7.5,134,53,control,1
7659,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,10,96,47,control,1
7660,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,12.5,131,52,control,1
7661,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,15,121,38,control,1
7662,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,17.5,118,48,control,1
7663,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,20,99,44,control,1
7664,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,22.5,126,26,control,1
7665,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,25,87,5,control,1
7666,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ns,26.1,22,2,control,1
7667,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,2.5,63,6,control,2
7668,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,5,205,28,control,2
7669,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,7.5,126,47,control,2
7670,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,10,106,50,control,2
7671,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,12.5,125,46,control,2
7672,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,15,114,32,control,2
7673,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,17.5,126,53,control,2
7674,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,20,108,43,control,2
7675,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,22.5,119,28,control,2
7676,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,25,79,6,control,2
7677,2/11/2021,2021,2,11,13:35,14:46,LT,I,11,LTI11,2,ec,26.1,19,2,control,2
7678,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,2.5,131,16,control,1
7679,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,5,46,2,control,1
7680,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,7.5,15,1,control,1
7681,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,10,31,1,control,1
7682,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,12.5,154,12,control,1
7683,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,15,361,30,control,1
7684,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,17.5,248,18,control,1
7685,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ns,20,136,10,control,1
7686,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ec,22.5,16,0,control,1
7687,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ec,25,36,2,control,1
7688,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ec,27.5,163,24,control,1
7689,2/11/2021,2021,2,11,15:20,15:42,NN,I,7,NNI7,1,ec,30,108,31,control,1
7690,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,ns,2.5,3,0,rocks,1
7691,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,ns,5,6,3,rocks,1
7692,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,ns,7.5,5,1,rocks,1
7693,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,ns,10,16,5,rocks,1
7694,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,ns,12.5,7,4,rocks,1
7695,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,aj,15,6,3,rocks,1
7696,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,aj,17.5,7,2,rocks,1
7697,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,aj,20,7,0,rocks,1
7698,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,aj,22.5,10,4,rocks,1
7699,2/12/2021,2021,2,12,12:45,13:09,LC,O,17,LCO17,7,aj,22.7,0,0,rocks,1
7700,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,aj,2.5,8,3,rocks,1
7701,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,aj,5,16,5,rocks,1
7702,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,aj,7.5,2,0,rocks,1
7703,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,aj,10,9,4,rocks,1
7704,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,aj,12.5,4,0,rocks,1
7705,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,ns,15,2,0,rocks,1
7706,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,ns,17.5,5,0,rocks,1
7707,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,ns,20,21,1,rocks,1
7708,2/12/2021,2021,2,12,12:47,13:09,LC,O,17,LCO17,8,ns,22.3,9,1,rocks,1
7709,2/12/2021,2021,2,12,13:06,13:45,LC,O,17,LCO17,6,ns,2.5,13,3,rocks,1
7710,2/12/2021,2021,2,12,13:06,13:45,LC,O,17,LCO17,6,ns,5,10,1,rocks,1
7711,2/12/2021,2021,2,12,13:06,13:45,LC,O,17,LCO17,6,ns,7.5,9,2,rocks,1
